env,agent,run_dir,seed,checkpoint,side,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms,win_rate,draw_rate,loss_rate,termination_rate,truncation_rate,num_games
bobail,dqn,"results/bobail/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[256, 128]_lr0.0001_target_update_freq1000_seed42",42,50000,combined,-0.56,,337.38,,0.033019484817608864,,0.22,0.0,0.78,1.0,0.0,100
bobail,dqn,"results/bobail/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[256, 128]_lr0.0001_target_update_freq1000_seed42",42,50000,p0,-0.64,0.7683749084919419,317.56,304.3536863584865,0.032096433469865376,0.0030523028674524703,0.18,0.0,0.82,1.0,0.0,50
bobail,dqn,"results/bobail/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[256, 128]_lr0.0001_target_update_freq1000_seed42",42,50000,p1,-0.48,0.8772684879784524,357.2,281.9975177195714,0.03394253616535235,0.004069752083700109,0.26,0.0,0.74,1.0,0.0,50
bobail,dqn,"results/bobail/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[256, 128]_lr0.0001_target_update_freq1000_seed42",42,100000,combined,-0.66,,271.61,,0.03234168518691658,,0.17,0.0,0.83,1.0,0.0,100
bobail,dqn,"results/bobail/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[256, 128]_lr0.0001_target_update_freq1000_seed42",42,100000,p0,-0.72,0.6939740629158988,315.92,224.8020320192858,0.03223372419593896,0.003217193115038576,0.14,0.0,0.86,1.0,0.0,50
bobail,dqn,"results/bobail/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[256, 128]_lr0.0001_target_update_freq1000_seed42",42,100000,p1,-0.6,0.8,227.3,209.03380109446414,0.032449646177894205,0.005004785246514724,0.2,0.0,0.8,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,combined,0.24,,13.4,,0.003753399034333192,,0.62,0.0,0.38,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,p0,0.44,0.8979977728257459,16.16,12.124949484430852,0.004029806990333197,0.0025259980730285413,0.72,0.0,0.28,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,p1,0.04,0.9991996797437438,10.64,5.591994277536414,0.003476991078333187,0.0012931899910363608,0.52,0.0,0.48,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,5000,combined,0.12,,10.69,,0.0035694486634677814,,0.56,0.0,0.44,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,5000,p0,0.48,0.8772684879784524,11.58,8.944473153853165,0.0038099745900779447,0.001276557063993969,0.74,0.0,0.26,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,5000,p1,-0.24,0.9707728879609278,9.8,7.389181280764467,0.0033289227368576185,0.0010758285546060367,0.38,0.0,0.62,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,combined,0.22,,11.06,,0.004605101346581023,,0.61,0.0,0.39,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,p0,0.68,0.7332121111929345,11.84,9.396509990416654,0.0051213385115654484,0.0021061539827719085,0.84,0.0,0.16,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps30000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,p1,-0.24,0.9707728879609278,10.28,5.946562031964352,0.004088864181596597,0.0015820638808273148,0.38,0.0,0.62,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,1000,combined,0.18,,12.3,,0.0037896128806510975,,0.59,0.0,0.41,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,1000,p0,0.48,0.8772684879784524,12.84,9.313130515567792,0.004127838342766803,0.0016779823986317625,0.74,0.0,0.26,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,1000,p1,-0.12,0.9927738916792685,11.76,9.437287745957521,0.0034513874185353923,0.0010267344782200968,0.44,0.0,0.56,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,5000,combined,0.24,,11.2,,0.0035981068682269034,,0.62,0.0,0.38,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,5000,p0,0.64,0.7683749084919419,11.16,8.891254129761448,0.003503314861994384,0.001106389502191447,0.82,0.0,0.18,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,5000,p1,-0.16,0.9871170143402451,11.24,5.753468519076123,0.0036928988744594237,0.0016982692411857993,0.42,0.0,0.58,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,10000,combined,0.32,,10.48,,0.003717013590046138,,0.66,0.0,0.34,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,10000,p0,0.68,0.7332121111929345,8.96,8.335370417683908,0.0039216541024091256,0.0014345365635942279,0.84,0.0,0.16,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,10000,p1,-0.04,0.9991996797437437,12.0,5.932958789676531,0.0035123730776831508,0.00122756626116479,0.48,0.0,0.52,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,50000,combined,0.44,,11.56,,0.004038570759387847,,0.72,0.0,0.28,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,50000,p0,0.76,0.6499230723708769,10.64,9.85851915857549,0.004692633568022147,0.0021121773096071596,0.88,0.0,0.12,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,50000,p1,0.12,0.9927738916792685,12.48,7.5742722422685596,0.0033845079507535463,0.0006897293686922966,0.56,0.0,0.44,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,100000,combined,0.44,,9.4,,0.0037340437907861547,,0.72,0.0,0.28,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,100000,p0,0.72,0.6939740629158988,7.88,5.843423653989158,0.0040778461229150674,0.0015329408372824543,0.86,0.0,0.14,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed123,123,100000,p1,0.16,0.9871170143402451,10.92,7.3016162594318805,0.003390241458657242,0.000859664073023287,0.58,0.0,0.42,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,combined,0.32,,13.16,,0.0036724298498247744,,0.66,0.0,0.34,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,p0,0.64,0.7683749084919419,12.84,8.314709856633604,0.004137970283743563,0.002030934173946815,0.82,0.0,0.18,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,p1,0.0,1.0,13.48,10.125690099938867,0.003206889415905985,0.0007541539074072678,0.5,0.0,0.5,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,5000,combined,0.22,,11.46,,0.003758953147159674,,0.61,0.0,0.39,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,5000,p0,0.44,0.8979977728257459,11.52,9.462008243496728,0.0037143996046830174,0.001644380359485393,0.72,0.0,0.28,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,5000,p1,0.0,1.0,11.4,8.219489035213806,0.0038035066896363306,0.0019840687628396927,0.5,0.0,0.5,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,combined,0.28,,12.96,,0.003437943488761498,,0.64,0.0,0.36,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,p0,0.44,0.8979977728257459,11.28,8.852208763918753,0.0036477576941251755,0.0009299250401153117,0.72,0.0,0.28,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,p1,0.12,0.9927738916792685,14.64,10.884410870598371,0.0032281292833978197,0.00046585517693198945,0.56,0.0,0.44,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,combined,0.4,,11.48,,0.0039772921005914955,,0.7,0.0,0.3,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,p0,0.72,0.6939740629158988,10.92,9.618399035182518,0.0038701120248889965,0.0015512696435211217,0.86,0.0,0.14,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,p1,0.08,0.9967948635501691,12.04,8.347358863736481,0.004084472176293995,0.0018661747464362422,0.54,0.0,0.46,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,100000,combined,0.34,,10.94,,0.003613001041937573,,0.67,0.0,0.33,1.0,0.0,100
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,100000,p0,0.8,0.6,10.52,8.492914694025838,0.00395930125183309,0.002008069634030757,0.9,0.0,0.1,1.0,0.0,50
bobail,tabular_q,results/bobail/tabular_q/epsilon_decay_steps80000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,100000,p1,-0.12,0.9927738916792685,11.36,5.461721340383451,0.003266700832042056,0.0008238515138953206,0.44,0.0,0.56,1.0,0.0,50
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,1000,single,0.0,0.0,10000.0,0.0,0.02302990392793436,0.0046247891781494065,,,,0.0,1.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,10000,single,1.0,0.0,8.0,0.0,0.023266395801329054,0.0037258999539441988,,,,1.0,0.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,50000,single,0.0,0.0,10000.0,0.0,0.02291732925380347,0.004949788884634046,,,,0.0,1.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,100000,single,0.0,0.0,10000.0,0.0,0.02300546225014841,0.0030839184154259932,,,,0.0,1.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,1000,single,1.0,0.0,8.0,0.0,0.023331870761467144,0.005023033135442015,,,,1.0,0.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,10000,single,1.0,0.0,8.0,0.0,0.023084460844984278,0.0049289545359733405,,,,1.0,0.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.023160064328520094,0.00651870481349959,,,,0.0,1.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,100000,single,0.0,0.0,10000.0,0.0,0.023111622714204715,0.003639827633788599,,,,0.0,1.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq200_seed42",42,1000,single,1.0,0.0,8.0,0.0,0.02333319942408707,0.003642834577961945,,,,1.0,0.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq200_seed42",42,10000,single,1.0,0.0,8.0,0.0,0.023807970283087343,0.004735145311386254,,,,1.0,0.0,100
grid_world,ddqn,"results/grid_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.023277197677700312,0.006391451490054038,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed123",123,1000,single,0.0,0.0,10000.0,0.0,0.02312731091317255,0.004595290521747932,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed123",123,10000,single,0.0,0.0,10000.0,0.0,0.022784412576409525,0.00222370918849172,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed123",123,50000,single,0.0,0.0,10000.0,0.0,0.023330866591306402,0.009900988755718402,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed123",123,100000,single,0.0,0.0,10000.0,0.0,0.023052870429353788,0.009395778892839251,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed42",42,1000,single,0.0,0.0,10000.0,0.0,0.023261016051343175,0.007515523904695417,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed42",42,10000,single,0.0,0.0,10000.0,0.0,0.022940752875816543,0.004260579206682232,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.022921508007566444,0.0034233399931986185,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_target_update_freq200_seed42",42,100000,single,0.0,0.0,10000.0,0.0,0.0227456217436702,0.0036898595774411593,,,,0.0,1.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.001_target_update_freq200_seed42",42,1000,single,1.0,0.0,8.0,0.0,0.023464342011720873,0.0038060471677374046,,,,1.0,0.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.001_target_update_freq200_seed42",42,10000,single,1.0,0.0,8.0,0.0,0.023649619688512757,0.005259712184647163,,,,1.0,0.0,100
grid_world,ddqn_er,"results/grid_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.001_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.022632463019515853,0.002979873249804345,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed123",123,1000,single,1.0,0.0,8.0,0.0,0.023327529343077913,0.003731729086031446,,,,1.0,0.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed123",123,10000,single,0.0,0.0,10000.0,0.0,0.022576644211658278,0.007301601410305336,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed123",123,50000,single,0.0,0.0,10000.0,0.0,0.022508114241878503,0.0009815410767114053,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed123",123,100000,single,0.0,0.0,10000.0,0.0,0.022519587071612477,0.0010722306082779852,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,1000,single,0.0,0.0,10000.0,0.0,0.022903383406810463,0.00886896510358425,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,10000,single,1.0,0.0,8.0,0.0,0.022974351668381132,0.001727088979387174,,,,1.0,0.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,50000,single,1.0,0.0,8.0,0.0,0.023044067929731682,0.0013559433733525603,,,,1.0,0.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.0003_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,100000,single,1.0,0.0,8.0,0.0,0.0229760876391083,0.0010725311927144287,,,,1.0,0.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.001_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,1000,single,0.0,0.0,10000.0,0.0,0.02288200714433333,0.003929125195545011,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.001_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,10000,single,0.0,0.0,10000.0,0.0,0.022508715268049855,0.002811625835677099,,,,0.0,1.0,100
grid_world,ddqn_per,"results/grid_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts1000_lr0.001_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.022792281918693334,0.010022092843633262,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,1000,single,0.0,0.0,10000.0,0.0,0.022641028256039135,0.0016830422270696132,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,10000,single,1.0,0.0,8.0,0.0,0.023431037843693048,0.0037961523791333845,,,,1.0,0.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,50000,single,1.0,0.0,8.0,0.0,0.0245463837927673,0.0065581468474789646,,,,1.0,0.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed123",123,100000,single,0.0,0.0,10000.0,0.0,0.02323170156829292,0.01960150217307494,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,1000,single,0.0,0.0,10000.0,0.0,0.022630377221503295,0.0018879050876278597,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,10000,single,0.0,0.0,10000.0,0.0,0.02242710156639805,0.0013238882014515604,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.022477152949664743,0.001089413024143414,,,,0.0,1.0,100
